"","Predicted","Actual","Residual"
"104",0.413335264826889,0.270277777777778,-0.143057487049111
"105",0.493006272873665,0.325833333333333,-0.167172939540331
"106",0.45099782809984,0.454444444444444,0.00344661634460491
"107",0.472809175925926,0.515,0.0421908240740743
"108",0.394686468390804,0.352777777777778,-0.0419086906130264
"109",0.456336114539952,0.431388888888889,-0.0249472256510633
"110",0.49715030273752,0.503888888888889,0.00673858615136891
"111",0.492739520531401,0.543888888888889,0.0511493683574876
"112",0.468033345008051,0.5275,0.0594666549919491
"113",0.381789971301892,0.536666666666667,0.154876695364775
"114",0.504792966183575,0.515,0.0102070338164251
"115",0.464497895330113,0.515277777777778,0.0507798824476651
"116",0.526483990571918,0.482777777777778,-0.0437062127941407
"117",0.488618544340924,0.420833333333333,-0.0677852110075912
"118",0.447382578502416,0.374166666666667,-0.0732159118357489
"119",0.474332437198068,0.375277777777778,-0.0990546594202897
"120",0.522020424185756,0.469166666666667,-0.0528537575190894
"121",0.502695336956522,0.589166666666667,0.0864713297101447
"122",0.47264692431562,0.415833333333333,-0.0568135909822869
"123",0.43867787050919,0.459722222222222,0.0210443517130325
"124",0.399883082833583,0.449444444444444,0.0495613616108611
"125",0.402173842592593,0.241666666666667,-0.160507175925926
"126",0.447215892359376,0.345277777777778,-0.101938114581598
"127",0.440646553247135,0.514166666666667,0.0735201134195313
"128",0.51659650925926,0.495555555555556,-0.021040953703704
"129",0.344211916666667,0.443055555555556,0.0988436388888889
"130",0.468667686392915,0.506666666666667,0.037998980273752
"131",0.444087543595179,0.427222222222222,-0.0168653213729565
"132",0.4882464863124,0.424166666666667,-0.0640798196457328
"133",0.459405620370371,0.634166666666667,0.174761046296296
"134",0.457829109137187,0.495833333333333,0.0380042241961462
"135",0.456388796698873,0.473055555555556,0.0166667588566828
"136",0.470240342592593,0.4525,-0.0177403425925925
"137",0.531908666666667,0.716944444444444,0.185035777777778
"138",0.516169152979066,0.499444444444444,-0.0167247085346218
"139",0.457635278985507,0.448611111111111,-0.00902416787439558
"140",0.290244071789682,0.245555555555556,-0.0446885162341265
"141",0.465054245169082,0.373611111111111,-0.0914431340579704
"142",0.53917680582394,0.425,-0.11417680582394
"143",0.470951480676329,0.453888888888889,-0.0170625917874397
"144",0.453319855072464,0.550555555555556,0.0972357004830917
"145",0.477727805555555,0.365277777777778,-0.112450027777777
"146",0.392692171469821,0.390833333333333,-0.00185883813648741
"147",0.514321825281804,0.7025,0.188178174718196
"148",0.46415816747182,0.444444444444444,-0.0197137230273751
"149",0.43092792431562,0.401666666666667,-0.0292612576489531
"150",0.468597974235105,0.445555555555556,-0.0230424186795493
"151",0.474898320048309,0.526388888888889,0.0514905688405797
"152",0.454255068840579,0.538888888888889,0.0846338200483095
"153",0.478438612318841,0.440833333333333,-0.0376052789855072
"154",0.439622197970459,0.394444444444444,-0.0451777535260141
"155",0.432796524719963,0.307777777777778,-0.125018746942185
"156",0.491288163958425,0.475277777777778,-0.0160103861806469
"157",0.444438922302737,0.402777777777778,-0.0416611445249596
"158",0.48722899979059,0.449166666666667,-0.0380623331239237
"159",0.473811534219002,0.548888888888889,0.075077354669887
"160",0.477505241284987,0.316111111111111,-0.161394130173876
"161",0.425781179951691,0.478888888888889,0.0531077089371974
"162",0.42534262278583,0.402777777777778,-0.0225648450080517
"163",0.477505987922705,0.591388888888889,0.113882900966184
"164",0.487624642797777,0.398888888888889,-0.0887357539088878
"165",0.471474199275362,0.538611111111111,0.0671369118357488
"166",0.490636327086904,0.587777777777778,0.0971414506908733
"167",0.427145667430174,0.308888888888889,-0.118256778541285
"168",0.502390691223833,0.480833333333333,-0.0215573578904992
"169",0.375631562801932,0.267222222222222,-0.10840934057971
"170",0.458422026972625,0.506388888888889,0.0479668619162641
"171",0.409555203703704,0.337222222222222,-0.0723329814814817
"172",0.460216031128254,0.359166666666667,-0.101049364461587
"173",0.40353756385696,0.45,0.0464624361430395
"174",0.544078207326892,0.496111111111111,-0.0479670962157806
"175",0.452104427938808,0.298055555555556,-0.154048872383252
"176",0.391877908336649,0.452777777777778,0.0608998694411286
"177",0.473615742117293,0.525833333333333,0.0522175912160409
"178",0.468055803542673,0.596111111111111,0.128055307568438
"179",0.489037083333334,0.521111111111111,0.0320740277777774
"180",0.487169619967794,0.649444444444444,0.16227482447665
"181",0.441012218092996,0.509722222222222,0.0687100041292266
"182",0.380382603462158,0.321388888888889,-0.0589937145732688
"183",0.484787244766506,0.465555555555556,-0.0192316892109501
"184",0.418962763856423,0.392222222222222,-0.0267405416342011
"185",0.519532665458937,0.523888888888889,0.00435622342995146
"186",0.490594611111111,0.4975,0.00690538888888892
"187",0.49294408373591,0.543888888888889,0.0509448051529788
"188",0.445724840311326,0.543611111111111,0.097886270799785
"189",0.486173166666667,0.586666666666667,0.1004935
"190",0.434391572061192,0.372777777777778,-0.0616137942834139
"191",0.480749370772947,0.629166666666667,0.14841729589372
"192",0.439330478302286,0.341388888888889,-0.0979415894133967
"193",0.436918077697262,0.5375,0.100581922302738
"194",0.44917368939394,0.444722222222222,-0.00445146717171746
"195",0.461058041062801,0.433333333333333,-0.0277247077294679
"196",0.269448520114943,0.035,-0.234448520114943
"197",0.432692064361474,0.435833333333333,0.00314126897185946
"198",0.489471356319152,0.373333333333333,-0.116138022985819
"199",0.410457367080344,0.498611111111111,0.0881537440307675
"200",0.491027650161031,0.366111111111111,-0.12491653904992
"201",0.529416567230273,0.582222222222222,0.0528056549919491
"202",0.485884613123993,0.623333333333333,0.13744872020934
"203",0.402630432755844,0.385,-0.0176304327558445
"204",0.489156793075685,0.593888888888889,0.104732095813204
"205",0.464073402173913,0.585,0.120926597826087
"206",0.474261251153993,0.178888888888889,-0.295372362265104
"207",0.487540362135851,0.4025,-0.0850403621358513
"208",0.4097615350658,0.5025,0.0927384649342
"209",0.412569518518518,0.483333333333333,0.0707638148148151
"210",0.533277188470729,0.504722222222222,-0.0285549662485066
"211",0.495725400161031,0.463333333333333,-0.0323920668276974
"212",0.507779026972625,0.440555555555556,-0.0672234714170692
"213",0.218535888672298,0.133333333333333,-0.0852025553389646
"214",0.450202026972625,0.534444444444444,0.0842424174718193
"215",0.471587238727858,0.563055555555556,0.0914683168276976
"216",0.446754782113573,0.407777777777778,-0.0389770043357953
"217",0.472827941782245,0.331388888888889,-0.141439052893356
"218",0.447775730975014,0.488611111111111,0.0408353801360967
"219",0.481737430756844,0.439444444444444,-0.0422929863123993
"220",0.450864628500169,0.400277777777778,-0.0505868507223914
"221",0.477828729871175,0.483333333333333,0.00550460346215786
"222",0.475668383252818,0.455555555555556,-0.020112827697262
"223",0.473948962962963,0.527777777777778,0.0538288148148147
"224",0.492919914913511,0.453888888888889,-0.0390310260246219
"225",0.48634895410628,0.475,-0.0113489541062804
"226",0.495666361513687,0.522777777777778,0.0271114162640905
"227",0.345104509259259,0.319166666666667,-0.0259378425925925
"228",0.388546981481481,0.261666666666667,-0.126880314814815
"229",0.467376193236715,0.570277777777778,0.102901584541063
"230",0.459590169484702,0.405,-0.0545901694847019
"231",0.466176549516908,0.454444444444444,-0.0117321050724635
"232",0.517055175925926,0.545833333333333,0.0287781574074077
"233",0.472108991948471,0.584444444444444,0.112335452495974
"234",0.415778332722975,0.384444444444444,-0.0313338882785309
"235",0.45199197826087,0.421944444444444,-0.0300475338164254
"236",0.39042872020934,0.356944444444444,-0.0334842757648956
"237",0.399998424512451,0.595,0.195001575487549
"238",0.492477978870413,0.306666666666667,-0.185811312203747
"239",0.464177185743598,0.378888888888889,-0.0852882968547087
"240",0.472973654991948,0.449722222222222,-0.0232514327697258
"241",0.35467590391371,0.338611111111111,-0.0160647928025988
"242",0.501945978529255,0.3775,-0.124445978529255
"243",0.463579950831641,0.394722222222222,-0.068857728609419
"244",0.527024244766506,0.479444444444444,-0.0475798003220617
"245",0.44084543128086,0.339166666666667,-0.101678764614194
"246",0.394475531724779,0.336666666666667,-0.0578088650581123
"247",0.385607219404186,0.513611111111111,0.128003891706925
"248",0.453846851449276,0.387222222222222,-0.0666246292270533
"249",0.491125274557166,0.389722222222222,-0.101403052334944
"250",0.406063470209691,0.229166666666667,-0.176896803543024
"251",0.48286034480027,0.494166666666667,0.0113063218663963
"252",0.234149848203974,0.290555555555556,0.0564057073515818
"253",0.400300464177292,0.381666666666667,-0.0186337975106258
"254",0.422114992037461,0.418888888888889,-0.00322610314857202
"255",0.534620939613526,0.403333333333333,-0.131287606280193
"256",0.465451631545339,0.396388888888889,-0.0690627426564498
"257",0.261367378167269,0.209722222222222,-0.0516451559450472
"258",0.402646949872286,0.368055555555556,-0.0345913943167307
"259",0.471697938808374,0.553333333333333,0.0816353945249594
"260",0.528326854345229,0.598333333333333,0.0700064789881049
"261",0.52358337962963,0.566388888888889,0.0428055092592593
"262",0.478263522544283,0.596388888888889,0.118125366344606
"263",0.41202759398646,0.295277777777778,-0.116749816208682
"264",0.495220777777777,0.308888888888889,-0.186331888888888
"265",0.479399212962963,0.38,-0.0993992129629629
"266",0.435989308256714,0.415555555555556,-0.0204337527011584
"267",0.458916443094811,0.349444444444444,-0.109471998650367
"268",0.438447214573269,0.4675,0.0290527854267312
"269",0.44840285394424,0.348333333333333,-0.100069520610906
"270",0.463751030998389,0.4425,-0.0212510309983895
"271",0.416082604461658,0.398611111111111,-0.0174714933505469
"272",0.490287435185185,0.440277777777778,-0.0500096574074073
"273",0.432210834102987,0.165277777777778,-0.26693305632521
"274",0.44656925,0.459722222222222,0.0131529722222221
"275",0.464336746779388,0.495833333333333,0.0314965865539456
"276",0.428926013207106,0.375555555555556,-0.0533704576515507
"277",0.415778084242378,0.290833333333333,-0.124944750909044
"278",0.455086385668277,0.375833333333333,-0.0792530523349435
"279",0.446794753308952,0.579722222222222,0.132927468913271
"280",0.485759389694042,0.585555555555556,0.0997961658615134
"281",0.375163577294686,0.409722222222222,0.0345586449275366
"282",0.465594721014493,0.343611111111111,-0.121983609903382
"283",0.552945923510467,0.489444444444444,-0.0635014790660223
"284",0.44998631199678,0.475,0.0250136880032205
"285",0.497040308698249,0.483888888888889,-0.0131514198093606
"286",0.40665639640365,0.288333333333333,-0.118323063070317
"287",0.460809881590567,0.475724637681159,0.0149147560905925
"288",0.460264675003896,0.363888888888889,-0.0963757861150071
"289",0.468905009259259,0.506388888888889,0.0374838796296295
"290",0.402922729423868,0.362222222222222,-0.0407005072016459
"291",0.2221461349055,0.352222222222222,0.130076087316722
"292",0.56838246336554,0.546666666666667,-0.0217157966988729
"293",0.459986497532596,0.581388888888889,0.121402391356293
"294",0.434379738654663,0.468055555555556,0.033675816900893
"295",0.45853132568438,0.406111111111111,-0.0524202145732691
"296",0.469930541465379,0.43,-0.0399305414653787
"297",0.436318731481481,0.384166666666667,-0.0521520648148145
"298",0.463551130434783,0.6425,0.178948869565217
"299",0.475986464573269,0.361111111111111,-0.114875353462158
"300",0.344266299416112,0.355833333333333,0.0115670339172217
"301",0.450252232871019,0.495,0.0447477671289806
"302",0.462484555555555,0.468055555555556,0.0055710000000001
"303",0.476295956924316,0.468888888888889,-0.00740706803542729
"304",0.485680299114331,0.550277777777778,0.0645974786634463
"305",0.43516094605475,0.481111111111111,0.045950165056361
"306",0.422233081723027,0.495,0.0727669182769727
"307",0.515867142109501,0.509722222222222,-0.00614491988727872
"308",0.4925427966729,0.391944444444444,-0.100598352228455
"309",0.491715342449743,0.335277777777778,-0.156437564671965
"310",0.498516593021142,0.453888888888889,-0.044627704132253
"311",0.447590590760176,0.480555555555556,0.0329649647953799
"312",0.469741809178744,0.468333333333333,-0.00140847584541104
"313",0.448757074074074,0.391111111111111,-0.0576459629629631
"314",0.417652539005189,0.3875,-0.0301525390051892
"315",0.430629486590039,0.412222222222222,-0.0184072643678164
"316",0.452900051182742,0.463333333333333,0.0104332821505914
"317",0.47325115016103,0.589166666666667,0.115915516505637
"318",0.484355259259259,0.405277777777778,-0.0790774814814816
"319",0.502600443639292,0.457222222222222,-0.0453782214170694
"320",0.447902666666667,0.416944444444444,-0.0309582222222223
"321",0.502143218196458,0.645,0.142856781803542
"322",0.486104246779388,0.526666666666667,0.040562419887279
"323",0.481500743961353,0.515,0.0334992560386474
"324",0.355874383141762,0.494722222222222,0.13884783908046
"325",0.410347637096774,0.3325,-0.0778476370967738
"326",0.469191103059582,0.485,0.0158088969404184
"327",0.458372051075268,0.531388888888889,0.0730168378136206
"328",0.482999233494364,0.548188405797101,0.0651891723027379
"329",0.403631978873186,0.301111111111111,-0.102520867762074
"330",0.400871648022681,0.375,-0.0258716480226809
"331",0.426214055555556,0.456666666666667,0.030452611111111
"332",0.458453864929095,0.323055555555556,-0.13539830937354
"333",0.498529437586762,0.463611111111111,-0.0349183264756514
"334",0.471016404991948,0.500555555555556,0.0295391505636072
"335",0.536841549148963,0.461111111111111,-0.0757304380378514
"336",0.495804368357488,0.487777777777778,-0.00802659057971006
"337",0.404065020310634,0.399722222222222,-0.00434279808841131
"338",0.469293584541063,0.471111111111111,0.00181752657004813
"339",0.398681636876006,0.645,0.246318363123994
"340",0.492159945652174,0.434166666666667,-0.0579932789855076
"341",0.406848174292782,0.555833333333333,0.148985159040552
"342",0.466871140096618,0.440555555555556,-0.0263155845410625
"343",0.479495875201288,0.441944444444444,-0.0375514307568435
"344",0.445404126450664,0.335833333333333,-0.109570793117331
"345",0.498559980273752,0.537777777777778,0.0392177975040261
"346",0.436626981200898,0.303333333333333,-0.133293647867565
"347",0.281221274613955,0.461111111111111,0.179889836497156
"348",0.492671138888889,0.501388888888889,0.00871774999999958
"349",0.487940504025765,0.559166666666667,0.0712261626409015
"350",0.484133725040258,0.466111111111111,-0.0180226139291466
"351",0.429959136070854,0.378333333333333,-0.0516258027375207
"352",0.408627803101138,0.417777777777778,0.00914997467664019
"353",0.525442878603709,0.411111111111111,-0.114331767492598
"354",0.454048785024155,0.389444444444444,-0.0646043405797102
"355",0.498541303140096,0.620555555555556,0.122014252415459
"356",0.463261989753779,0.456111111111111,-0.00715087864266789
"357",0.494622989533012,0.5025,0.00787701046698791
"358",0.440839131642513,0.315277777777778,-0.125561353864735
"359",0.445690084138487,0.585,0.139309915861513
"360",0.470622431517266,0.252777777777778,-0.217844653739488
"361",0.465114265700483,0.567222222222222,0.102107956521739
"362",0.446908028419724,0.3975,-0.0494080284197244
"363",0.493713931354215,0.484444444444444,-0.00926948690977036
"364",0.509738974235105,0.433055555555556,-0.0766834186795494
"365",0.479971910225443,0.586944444444444,0.106972534219001
"366",0.495332277777778,0.469166666666667,-0.0261656111111111
"367",0.464048567901235,0.450833333333333,-0.013215234567902
"368",0.450981958937198,0.301388888888889,-0.14959307004831
"369",0.485441807165861,0.603888888888889,0.118447081723028
"370",0.434658265297907,0.368888888888889,-0.0657693764090179
"371",0.291662665070243,0.142777777777778,-0.148884887292465
"372",0.460570112318841,0.398055555555556,-0.062514556763285
"373",0.506827906199678,0.523888888888889,0.0170609826892104
"374",0.471257142914654,0.434444444444444,-0.0368126984702095
"375",0.480972847657265,0.403611111111111,-0.0773617365461539
"376",0.438965344189016,0.515,0.0760346558109837
"377",0.426352416666667,0.440555555555556,0.0142031388888889
"378",0.476089061996779,0.414722222222222,-0.061366839774557
"379",0.325649444612489,0.153055555555556,-0.172593889056934
"380",0.476536245974234,0.358611111111111,-0.117925134863123
"381",0.419256201716794,0.3775,-0.0417562017167943
"382",0.492484274557166,0.346944444444444,-0.145539830112721
"383",0.441457346243545,0.610833333333333,0.169375987089788
"384",0.47303753784219,0.518055555555556,0.0450180177133657
"385",0.546129489273284,0.520277777777778,-0.0258517114955064
"386",0.31491091890166,0.398888888888889,0.0839779699872291
"387",0.462427150966184,0.556944444444444,0.0945172934782609
"388",0.494135995571659,0.458611111111111,-0.0355248844605479
"389",0.529227328904992,0.538055555555556,0.0088282266505636
"390",0.463441656602254,0.348888888888889,-0.114552767713365
"391",0.490702669471715,0.3775,-0.113202669471715
"392",0.436102082533717,0.526944444444444,0.0908423619107279
"393",0.43590870169082,0.383611111111111,-0.0522975905797093
"394",0.487234944444444,0.535833333333333,0.0485983888888892
"395",0.440882616344606,0.317777777777778,-0.123104838566828
"396",0.423463767310789,0.432222222222222,0.0087584549114334
"397",0.43901341747182,0.398611111111111,-0.0404023063607085
"398",0.502593725196094,0.491111111111111,-0.0114826140849829
"399",0.484192685185185,0.531666666666667,0.0474739814814817
"400",0.511774692028986,0.295277777777778,-0.216496914251208
"401",0.428907575013419,0.343611111111111,-0.0852964639023084
"402",0.495025218599035,0.3975,-0.0975252185990345
"403",0.456734307964705,0.585833333333333,0.129099025368629
"404",0.493577745221028,0.425,-0.0685777452210278
"405",0.422228602809706,0.440277777777778,0.0180491749680716
"406",0.516470304776375,0.516944444444444,0.000474139668069307
"407",0.50565587037037,0.490555555555556,-0.0151003148148143
"408",0.323226995413909,0.26,-0.063226995413909
"409",0.445302535829308,0.372777777777778,-0.0725247580515298
"410",0.433882064009662,0.425555555555556,-0.00832650845410637
"411",0.453877188003221,0.485833333333333,0.0319561453301127
"412",0.465057149758454,0.310277777777778,-0.154779371980676
"413",0.441790727559608,0.453611111111111,0.0118203835515034
"414",0.489220742039375,0.444166666666667,-0.0450540753727079
"415",0.409599496249637,0.356666666666667,-0.0529328295829707
"416",0.593777475845411,0.448611111111111,-0.1451663647343
"417",0.174792410965895,0.292222222222222,0.117429811256327
"418",0.530552506973663,0.4825,-0.0480525069736633
"419",0.459958037634408,0.503055555555556,0.0430975179211471
"420",0.337005898148149,0.491388888888889,0.15438299074074
"421",0.459482763440861,0.495,0.0355172365591394
"422",0.477433865136876,0.702777777777778,0.225343912640902
"423",0.498526987688951,0.443333333333333,-0.0551936543556174
"424",0.41827365942029,0.523055555555556,0.104781896135266
"425",0.443108549516908,0.402222222222222,-0.0408863272946858
"426",0.495176238325282,0.503888888888889,0.00871265056360671
"427",0.485369751169218,0.534444444444444,0.0490746932752264
"428",0.458298953703704,0.563611111111111,0.105312157407407
"429",0.463733753220612,0.499722222222222,0.0359884690016104
"430",0.429922231481482,0.454166666666667,0.0242444351851849
"431",0.503065990740741,0.468611111111111,-0.0344548796296301
"432",0.430293736714976,0.408333333333333,-0.021960403381643
"433",0.445721802362707,0.352222222222222,-0.0934995801404848
"434",0.538636360565684,0.658611111111111,0.119974750545427
"435",0.451356621175523,0.281111111111111,-0.170245510064412
"436",0.475857652979067,0.58,0.104142347020933
"437",0.452891543478261,0.496111111111111,0.0432195676328506
"438",0.492655878019324,0.490277777777778,-0.00237810024154639
"439",0.395203222551603,0.196111111111111,-0.199092111440492
"440",0.395761018515832,0.379166666666667,-0.0165943518491651
"441",0.483577141304348,0.293888888888889,-0.189688252415459
"442",0.462446138486313,0.493333333333333,0.0308871948470207
"443",0.450826094605475,0.561388888888889,0.110562794283414
"444",0.412707553320562,0.360555555555556,-0.0521519977650066
"445",0.451484296893667,0.32,-0.131484296893667
"446",0.423244229805348,0.380555555555556,-0.0426886742497927
"447",0.478225625603865,0.539722222222222,0.0614965966183577
"448",0.50105523510467,0.509444444444444,0.00838920933977449
"449",0.498789946054751,0.489444444444444,-0.00934550161030623
"450",0.149766890542856,0.2,0.0502331094571445
"451",0.48437421900161,0.594722222222222,0.110348003220612
"452",0.442300363660997,0.513888888888889,0.0715885252278923
"453",0.427829815217391,0.393888888888889,-0.0339409263285021
"454",0.46691159983897,0.406666666666667,-0.0602449331723029
"455",0.458112983078801,0.462777777777778,0.0046647946989769
"456",0.427206280975802,0.486666666666667,0.0594603856908649
"457",0.457648843800321,0.405555555555556,-0.0520932882447657
"458",0.440539386876007,0.359722222222222,-0.0808171646537844
"459",0.448930161835749,0.475277777777778,0.0263476159420289
"460",0.501013023349437,0.597777777777778,0.0967647544283406
"461",0.484080722819594,0.523333333333333,0.0392526105137397
"462",0.395730648880106,0.356944444444444,-0.0387862044356613
"463",0.446061138888889,0.521388888888889,0.07532775
"464",0.478529267124652,0.405833333333333,-0.0726959337913183
"465",0.281370300446999,0.123333333333333,-0.158036967113665
"466",0.428789354938272,0.651388888888889,0.222599533950617
"467",0.450498036179939,0.5025,0.0520019638200612
"468",0.511803431912628,0.553333333333333,0.0415299014207051
"469",0.418355844064079,0.399444444444444,-0.018911399619635
"470",0.48766515136876,0.451111111111111,-0.0365540402576487
"471",0.493176908212561,0.561388888888889,0.0682119806763283
"472",0.467169316022545,0.473888888888889,0.00671957286634423
"473",0.477299597579347,0.484166666666667,0.00686706908731988
"474",0.434782189613527,0.475555555555556,0.040773365942029
"475",0.450147243814961,0.539444444444444,0.0892972006294832
"476",0.445028471986012,0.3875,-0.0575284719860115
"477",0.510151516025141,0.425833333333333,-0.0843181826918081
"478",0.447498099253404,0.515555555555556,0.0680574563021518
"479",0.40435270398938,0.279722222222222,-0.124630481767158
"480",0.470103108695652,0.431666666666667,-0.0384364420289856
"481",0.487715737026648,0.465277777777778,-0.0224379592488704
"482",0.496871524959742,0.444722222222222,-0.0521493027375197
"483",0.398023006575416,0.215555555555556,-0.182467451019861
"484",0.430747164874552,0.413611111111111,-0.0171360537634412
"485",0.467387574074074,0.524722222222222,0.057334648148148
"486",0.411847522141707,0.302777777777778,-0.109069744363929
"487",0.42293650308642,0.329722222222222,-0.0932142808641975
"488",0.482425339423926,0.272777777777778,-0.209647561646148
"489",0.332196914112388,0.462222222222222,0.130025308109834
"490",0.49658169289907,0.527777777777778,0.0311960848787075
"491",0.398639360969207,0.388888888888889,-0.00975047208031793
"492",0.435855678743961,0.521388888888889,0.0855332101449275
"493",0.38892096084619,0.3225,-0.0664209608461901
"494",0.516958619967794,0.421944444444444,-0.0950141755233498
"495",0.386100734637956,0.283611111111111,-0.102489623526845
"496",0.4681683715781,0.443333333333333,-0.0248350382447667
"497",0.456732618760064,0.508055555555556,0.0513229367954913
"498",0.511127675653213,0.406666666666667,-0.104461008986546
"499",0.322774922355741,0.249444444444444,-0.0733304779112968
"500",0.542473064814815,0.53,-0.0124730648148147
"501",0.487573063204509,0.4925,0.00492693679549111
"502",0.469400094202898,0.5275,0.0580999057971019
